"phylum","class","order","family","genus","species","AphiaID","records","max_year","group","obis","gbif","redlist_category"
"Arthropoda","Ostracoda","Myodocopida","Sarsiellidae","Eusarsiella","Eusarsiella paniculata",421196,,,,FALSE,TRUE,
"Arthropoda","Malacostraca","Decapoda","Percnidae","Percnon","Percnon gibbesi",107458,,,,FALSE,TRUE,
"Cnidaria","Anthozoa","Actiniaria","Phymanthidae","Phymanthus","Phymanthus crucifer",283712,,,,FALSE,TRUE,
"Cnidaria","Anthozoa","Zoantharia","Zoanthidae","Zoanthus","Zoanthus pulchellus",288840,,,,FALSE,TRUE,
"Cnidaria","Anthozoa","Scleractinia","Rhizangiidae","Siderastrea","Siderastrea radians",207517,,,,FALSE,TRUE,
"Echinodermata","Echinoidea","Cidaroida","Cidaridae","Eucidaris","Eucidaris tribuloides",396741,,,,FALSE,TRUE,
"Echinodermata","Holothuroidea","Holothuriida","Holothuriidae","Holothuria","Holothuria (Halodeima) mexicana",125180,,,,FALSE,TRUE,
"Mollusca","Bivalvia","Lucinida","Lucinidae","Divaricella","Divaricella dentata",464142,,,,FALSE,TRUE,
"Mollusca","Gastropoda","[unassigned] Caenogastropoda","Epitoniidae","Janthina","Janthina janthina",140155,,,,FALSE,TRUE,
"Mollusca","Gastropoda","Neogastropoda","Pseudomelatomidae","Pyrgospira","Pyrgospira tampaensis",420266,,,,FALSE,TRUE,
"Chordata","Teleostei","Syngnathiformes","Aulostomidae","Aulostomus","Aulostomus maculatus",278080,,,"fish",FALSE,TRUE,
"Chordata","Teleostei","Perciformes","Scorpaenidae","Scorpaena","Scorpaena grandicornis",274711,,,"fish",FALSE,TRUE,
"Chordata","Teleostei","Perciformes","Serranidae","Epinephelus","Epinephelus adscensionis",159351,,,"fish",FALSE,TRUE,
"Chordata","Teleostei","Blenniiformes","Blenniidae","Hypleurochilus","Hypleurochilus pseudoaequipinnis",276317,,,"fish",FALSE,TRUE,
"Chordata","Teleostei","Clupeiformes","Dussumieriidae","Etrumeus","Etrumeus sadina",584793,,,"fish",FALSE,TRUE,
"Chordata","Aves","Pelecaniformes","Sulidae","Sula","Sula leucogaster",212597,,,,FALSE,TRUE,
"Ctenophora","Tentaculata","Lobata","Bolinidae","Mnemiopsis","Mnemiopsis leidyi",106401,,,,FALSE,TRUE,
"Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa","Caulerpa racemosa",144472,,,,FALSE,TRUE,
"Chlorophyta","Ulvophyceae","Bryopsidales","Halimedaceae","Udotea","Udotea flabellum",211535,,,,FALSE,TRUE,
"Chlorophyta","Ulvophyceae","Bryopsidales","Halimedaceae","Rhipocephalus","Rhipocephalus phoenix",373295,,,,FALSE,TRUE,
"Mollusca","Gastropoda","Neogastropoda","Muricidae","Stramonita","Stramonita floridana",397115,,,,FALSE,TRUE,
"Porifera","Demospongiae","Chondrillida","Chondrillidae","Chondrilla","Chondrilla nucula",134110,,,,FALSE,TRUE,
"Cnidaria","Anthozoa","Malacalcyonacea","Gorgoniidae","Gorgonia","Gorgonia ventalina",290045,,,,FALSE,TRUE,
"Mollusca","Bivalvia","Arcida","Arcidae","Anadara","Anadara notabilis",420712,,,,FALSE,TRUE,
"Mollusca","Gastropoda",,"Plakobranchidae","Elysia","Elysia subornata",181214,,,,FALSE,TRUE,
"Chordata","Teleostei","Acanthuriformes","Acanthuridae","Acanthurus","Acanthurus bahianus",159578,,,"fish",FALSE,TRUE,
"Cnidaria","Anthozoa","Scleractinia","Poritidae","Porites","Porites divaricata",411268,,,,FALSE,TRUE,
"Chordata","Aves","Charadriiformes","Laridae","Larus","Larus philadelphia",159076,,,,FALSE,TRUE,
"Annelida","Polychaeta","Sabellida","Sabellidae","Notaulax","Notaulax occidentalis",421079,,,,FALSE,TRUE,
"Platyhelminthes","Trematoda","Plagiorchiida",,"Cadenatella","Cadenatella floridae",419117,,,,FALSE,TRUE,
"Mollusca","Bivalvia","Venerida","Chamidae","Pseudochama","Pseudochama cristella",504796,,,,FALSE,TRUE,
"Mollusca","Bivalvia","Pectinida","Spondylidae","Spondylus","Spondylus tenuis",506972,,,,FALSE,TRUE,
"Annelida","Polychaeta","Sabellida","Sabellidae","Anamobaea","Anamobaea orstedii",326435,,,,FALSE,TRUE,
"Arthropoda","Malacostraca","Amphipoda","Aoridae","Bemlos","Bemlos foresti",488733,,,,FALSE,TRUE,
"Arthropoda","Malacostraca","Decapoda","Ocypodidae","Ocypode","Ocypode quadrata",158432,,,,FALSE,TRUE,
"Arthropoda","Malacostraca","Decapoda","Diogenidae","Clibanarius","Clibanarius vittatus",367528,,,,FALSE,TRUE,
"Arthropoda","Malacostraca","Decapoda","Grapsidae","Pachygrapsus","Pachygrapsus transversus",107457,,,,FALSE,TRUE,
"Arthropoda","Malacostraca","Decapoda","Grapsidae","Grapsus","Grapsus grapsus",422188,,,,FALSE,TRUE,
"Arthropoda","Malacostraca","Decapoda","Mithracidae","Mithraculus","Mithraculus forceps",421988,,,,FALSE,TRUE,
"Arthropoda","Malacostraca","Decapoda","Mithracidae","Mithraculus","Mithraculus sculptus",421990,,,,FALSE,TRUE,
"Arthropoda","Malacostraca","Tanaidacea","Pagurapseudidae","Pagurotanais","Pagurotanais largoensis",247284,,,,FALSE,TRUE,
"Porifera","Demospongiae","Suberitida","Suberitidae","Suberites","Suberites aurantiacus",170835,,,,FALSE,TRUE,
"Cnidaria","Anthozoa","Malacalcyonacea","Pterogorgiidae","Pterogorgia","Pterogorgia anceps",290922,,,,FALSE,TRUE,
"Mollusca","Bivalvia","Cardiida","Tellinidae","Strigilla","Strigilla mirabilis",420895,,,,FALSE,TRUE,
"Mollusca","Gastropoda","Cycloneritida","Neritidae","Smaragdia","Smaragdia viridis",140570,,,,FALSE,TRUE,
"Mollusca","Gastropoda","Littorinimorpha","Zebinidae","Zebina","Zebina browniana",419645,,,,FALSE,TRUE,
"Mollusca","Gastropoda","Littorinimorpha","Naticidae","Polinices","Polinices lacteus",224824,,,,FALSE,TRUE,
"Mollusca","Gastropoda","Littorinimorpha","Triviidae","Niveria","Niveria quadripunctata",419746,,,,FALSE,TRUE,
"Mollusca","Gastropoda","Neogastropoda","Drilliidae","Cerodrillia","Cerodrillia thea",420296,,,,FALSE,TRUE,
"Mollusca","Gastropoda","Neogastropoda","Columbellidae","Columbella","Columbella mercatoria",208599,,,,FALSE,TRUE,
"Annelida","Polychaeta","Phyllodocida","Syllidae","Plakosyllis","Plakosyllis brevipes",131360,,,,FALSE,TRUE,
"Chordata","Teleostei","Gobiiformes","Gobiidae","Coryphopterus","Coryphopterus dicrus",276425,,,"fish",FALSE,TRUE,
"Chordata","Teleostei","Eupercaria incertae sedis","Haemulidae","Haemulon","Haemulon carbonarium",275724,,,"fish",FALSE,TRUE,
"Chordata","Teleostei","Acanthuriformes","Chaetodontidae","Chaetodon","Chaetodon ocellatus",159662,,,"fish",FALSE,TRUE,
"Chordata","Teleostei","Blenniiformes","Labrisomidae","Labrisomus","Labrisomus nuchipinnis",281260,,,"fish",FALSE,TRUE,
"Chordata","Mammalia","Cetartiodactyla","Delphinidae","Feresa","Feresa attenuata",137095,,,"mammal",FALSE,TRUE,
"Chordata","Aves","Ciconiiformes","Threskiornithidae","Plegadis","Plegadis falcinellus",158977,,,,FALSE,TRUE,
"Chordata","Aves","Charadriiformes","Laridae","Gelochelidon","Gelochelidon nilotica",148798,,,,FALSE,TRUE,
"Chordata","Aves","Gaviiformes","Gaviidae","Gavia","Gavia immer",137187,,,,FALSE,TRUE,
"Platyhelminthes","Trematoda","Plagiorchiida",,"Cadenatella","Cadenatella americana",419116,,,,FALSE,TRUE,
"Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa","Caulerpa prolifera",144471,,,,FALSE,TRUE,
"Chlorophyta","Ulvophyceae","Bryopsidales","Halimedaceae","Halimeda","Halimeda incrassata",211519,,,,FALSE,TRUE,
"Tracheophyta","Magnoliopsida","Arecales","Arecaceae","Cocos","Cocos nucifera",1492275,,,,FALSE,TRUE,
"Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Sargassum","Sargassum fluitans",157202,,,,FALSE,TRUE,
"Mollusca","Bivalvia","Limida","Limidae","Lima","Lima caribaea",420749,,,,FALSE,TRUE,
"Mollusca","Gastropoda","Littorinimorpha","Calyptraeidae","Bostrycapulus","Bostrycapulus aculeatus",419700,,,,FALSE,TRUE,
"Echinodermata","Echinoidea","Clypeasteroida","Clypeasteridae","Clypeaster","Clypeaster rosaceus",367962,,,,FALSE,TRUE,
"Mollusca","Gastropoda","Aplysiida","Aplysiidae","Aplysia","Aplysia dactylomela",138753,,,,FALSE,TRUE,
"Mollusca","Gastropoda","Neogastropoda","Marginellidae","Prunum","Prunum guttatum",420156,,,,FALSE,TRUE,
"Annelida","Polychaeta","Sabellida","Serpulidae","Spirobranchus","Spirobranchus giganteus",209944,,,,FALSE,TRUE,
"Chordata","Teleostei","Holocentriformes","Holocentridae","Holocentrus","Holocentrus adscensionis",159378,,,"fish",FALSE,TRUE,
"Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Azurina","Azurina cyanea",1565681,,,"fish",FALSE,TRUE,
"Chordata",,"Squamata","Colubridae","Nerodia","Nerodia clarkii",405991,,,,FALSE,TRUE,
"Chlorophyta","Ulvophyceae","Bryopsidales","Halimedaceae","Penicillus","Penicillus dumetosus",373286,,,,FALSE,TRUE,
"Tracheophyta","Magnoliopsida","Brassicales","Bataceae","Batis","Batis maritima",418723,,,,FALSE,TRUE,
"Mollusca","Gastropoda","Ellobiida","Ellobiidae","Melampus","Melampus monile",420641,,,,FALSE,TRUE,
"Mollusca","Gastropoda",,"Acteonidae","Japonactaeon","Japonactaeon punctostriatus",420514,,,,FALSE,TRUE,
"Mollusca","Gastropoda","[unassigned] Caenogastropoda","Potamididae","Cerithideopsis","Cerithideopsis scalariformis",758592,,,,FALSE,TRUE,
"Chordata","Teleostei","Acanthuriformes","Chaetodontidae","Chaetodon","Chaetodon striatus",159663,,,"fish",FALSE,TRUE,
"Arthropoda","Hexapoda","Diptera","Ephydridae","Cirrula","Cirrula austrina",712112,,,,FALSE,TRUE,
"Arthropoda","Malacostraca","Isopoda","Paranthuridae","Paranthura","Paranthura floridensis",255586,,,,FALSE,TRUE,
"Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","Ampelisca schellenbergi",421440,,,,FALSE,TRUE,
"Arthropoda","Malacostraca","Amphipoda","Caprellidae","Pseudaeginella","Pseudaeginella biscaynensis",421583,,,,FALSE,TRUE,
"Arthropoda","Malacostraca","Decapoda","Mithracidae","Mithrax","Mithrax hispidus",158429,,,,FALSE,TRUE,
"Porifera","Demospongiae","Tetractinellida","Tetillidae","Cinachyrella","Cinachyrella alloclada",171291,,,,FALSE,TRUE,
"Porifera","Demospongiae","Suberitida","Halichondriidae","Halichondria","Halichondria (Halichondria) magniconulosa",165838,,,,FALSE,TRUE,
"Cnidaria","Hydrozoa","Leptothecata","Haleciidae","Nemalecium","Nemalecium lighti",290449,,,,FALSE,TRUE,
"Mollusca","Bivalvia","Pectinida","Pectinidae","Argopecten","Argopecten gibbus",394271,,,,FALSE,TRUE,
"Mollusca","Bivalvia","Pectinida","Pectinidae","Caribachlamys","Caribachlamys sentis",393711,,,,FALSE,TRUE,
"Mollusca","Bivalvia","Cardiida","Tellinidae","Macoma","Macoma cerina",420877,,,,FALSE,TRUE,
"Mollusca","Gastropoda","Trochida","Tegulidae","Cittarium","Cittarium pica",419449,,,,FALSE,TRUE,
"Mollusca","Gastropoda","Trochida","Phasianellidae","Eulithidium","Eulithidium thalassicola",419487,,,,FALSE,TRUE,
"Mollusca","Gastropoda","Trochida","Calliostomatidae","Calliostoma","Calliostoma adelae",419403,,,,FALSE,TRUE,
"Mollusca","Gastropoda","Lepetellida","Fissurellidae","Lucapina","Lucapina sowerbii",419366,,,,FALSE,TRUE,
"Mollusca","Gastropoda","[unassigned] Caenogastropoda","Epitoniidae","Janthina","Janthina globosa",214493,,,,FALSE,TRUE,
"Mollusca","Gastropoda","[unassigned] Caenogastropoda","Epitoniidae","Janthina","Janthina umbilicata",225271,,,,FALSE,TRUE,
"Mollusca","Gastropoda","Littorinimorpha","Naticidae","Natica","Natica livida",419757,,,,FALSE,TRUE,
"Mollusca","Gastropoda","[unassigned] Caenogastropoda","Litiopidae","Litiopa","Litiopa melanostoma",140258,,,,FALSE,TRUE,
"Mollusca","Gastropoda","[unassigned] Caenogastropoda","Cerithiopsidae","Seila","Seila adamsii",160051,,,,FALSE,TRUE,
"Mollusca","Gastropoda","Neogastropoda","Olividae","Olivella","Olivella pusilla",420115,,,,FALSE,TRUE,
"Mollusca","Gastropoda","Neogastropoda","Muricidae","Favartia","Favartia cellulosa",723811,,,,FALSE,TRUE,
"Mollusca","Gastropoda","Neogastropoda","Pseudomelatomidae","Pilsbryspira","Pilsbryspira albomaculata",434630,,,,FALSE,TRUE,
"Annelida","Polychaeta","Phyllodocida","Nephtyidae","Inermonephtys","Inermonephtys inermis",130346,,,,FALSE,TRUE,
"Annelida","Polychaeta",,"Orbiniidae","Questa","Questa caudicirra",130860,,,,FALSE,TRUE,
"Chordata","Ascidiacea","Stolidobranchia","Styelidae","Botrylloides","Botrylloides niger",252289,,,,FALSE,TRUE,
"Chordata","Teleostei","Batrachoidiformes","Batrachoididae","Opsanus","Opsanus pardus",275648,,,"fish",FALSE,TRUE,
"Chordata","Teleostei","Centrarchiformes","Kyphosidae","Kyphosus","Kyphosus vaigiensis",218706,,,"fish",FALSE,TRUE,
"Chordata","Teleostei","Eupercaria incertae sedis","Haemulidae","Haemulon","Haemulon bonariense",275722,,,"fish",FALSE,TRUE,
"Chordata","Teleostei","Eupercaria incertae sedis","Haemulidae","Anisotremus","Anisotremus surinamensis",279623,,,"fish",FALSE,TRUE,
"Chordata","Teleostei","Blenniiformes","Labrisomidae","Paraclinus","Paraclinus nigripinnis",282031,,,"fish",FALSE,TRUE,
"Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Stegastes","Stegastes diencaeus",276666,,,"fish",FALSE,TRUE,
"Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Stegastes","Stegastes partitus",276677,,,"fish",FALSE,TRUE,
"Chordata","Aves","Charadriiformes","Recurvirostridae","Recurvirostra","Recurvirostra americana",159140,,,,FALSE,TRUE,
"Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris canutus",147433,,,,FALSE,TRUE,"NT"
"Chordata","Aves","Podicipediformes","Podicipedidae","Podiceps","Podiceps auritus",137181,,,,FALSE,TRUE,"VU"
"Chordata","Aves","Podicipediformes","Podicipedidae","Podilymbus","Podilymbus podiceps",159062,,,,FALSE,TRUE,
"Chordata","Aves","Anseriformes","Anatidae","Lophodytes","Lophodytes cucullatus",159094,,,,FALSE,TRUE,
"Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa","Caulerpa cupressoides",144467,,,,FALSE,TRUE,
"Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa","Caulerpa sertularioides",144474,,,,FALSE,TRUE,
"Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa","Caulerpa paspaloides",373269,,,,FALSE,TRUE,
"Chlorophyta","Ulvophyceae","Cladophorales","Siphonocladaceae","Dictyosphaeria","Dictyosphaeria cavernosa",214395,,,,FALSE,TRUE,
"Rhodophyta","Florideophyceae","Ceramiales","Delesseriaceae","Dasya","Dasya baillouviana",144714,,,,FALSE,TRUE,
"Tracheophyta","Magnoliopsida","Asterales","Compositae","Baccharis","Baccharis halimifolia",578001,,,,FALSE,TRUE,
"Tracheophyta","Magnoliopsida","Myrtales","Combretaceae","Laguncularia","Laguncularia racemosa",235050,,,,FALSE,TRUE,
"Annelida","Polychaeta","Sabellida","Sabellidae","Pseudopotamilla","Pseudopotamilla fitzhughi",389797,,,,FALSE,TRUE,
"Arthropoda","Thecostraca","Balanomorpha","Balanidae","Amphibalanus","Amphibalanus amphitrite",421137,,,,FALSE,TRUE,
"Mollusca","Bivalvia","Cardiida","Tellinidae","Eurytellina","Eurytellina angulosa",420868,,,,FALSE,TRUE,
"Mollusca","Bivalvia","Cardiida","Tellinidae","Laciolina","Laciolina magna",420873,,,,FALSE,TRUE,
"Mollusca","Bivalvia","Cardiida","Tellinidae","Tellinella","Tellinella listeri",420901,,,,FALSE,TRUE,
"Arthropoda","Malacostraca","Decapoda","Sesarmidae","Aratus","Aratus pisonii",422190,,,,FALSE,TRUE,
"Porifera","Demospongiae","Clionaida","Clionaidae","Pione","Pione vastifica",157411,,,,FALSE,TRUE,
"Mollusca","Gastropoda","Cephalaspidea","Bullidae","Bulla","Bulla occidentalis",420521,,,,FALSE,TRUE,
"Mollusca","Gastropoda","[unassigned] Caenogastropoda","Planaxidae","Hinea","Hinea lineata",759678,,,,FALSE,TRUE,
"Mollusca","Gastropoda","Littorinimorpha","Charoniidae","Charonia","Charonia tritonis",141102,,,,FALSE,TRUE,
"Mollusca","Gastropoda","Littorinimorpha","Truncatellidae","Truncatella","Truncatella caribaeensis",419688,,,,FALSE,TRUE,
"Mollusca","Gastropoda","Littorinimorpha","Truncatellidae","Truncatella","Truncatella pulchella",419690,,,,FALSE,TRUE,
"Mollusca","Gastropoda","Littorinimorpha","Caecidae","Caecum","Caecum californicum",545250,,,,FALSE,TRUE,
"Mollusca","Gastropoda","Littorinimorpha","Caecidae","Caecum","Caecum cooperi",160193,,,,FALSE,TRUE,
"Mollusca","Gastropoda","Neogastropoda","Conidae","Conus","Conus climax",1664421,,,,FALSE,TRUE,
"Annelida","Polychaeta","Phyllodocida","Hesionidae","Hesione","Hesione splendida",130158,,,,FALSE,TRUE,
"Annelida","Polychaeta","Phyllodocida","Nephtyidae","Nephtys","Nephtys hombergii",130359,,,,FALSE,TRUE,
"Annelida","Polychaeta","Eunicida","Dorvilleidae","Dorvillea","Dorvillea sociabilis",332771,,,,FALSE,TRUE,
"Annelida","Polychaeta","Eunicida","Eunicidae","Eunice","Eunice unifrons",333349,,,,FALSE,TRUE,
"Chordata","Teleostei","Ophidiiformes","Carapidae","Carapus","Carapus bermudensis",158995,,,"fish",FALSE,TRUE,
"Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Doratonotus","Doratonotus megalepis",280576,,,"fish",FALSE,TRUE,
"Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Calamus","Calamus bajonado",159241,,,"fish",FALSE,TRUE,
"Chordata","Teleostei","Kurtiformes","Apogonidae","Apogon","Apogon aurolineatus",272981,,,"fish",FALSE,TRUE,
"Chlorophyta","Ulvophyceae","Bryopsidales","Halimedaceae","Penicillus","Penicillus lamourouxii",373287,,,,FALSE,TRUE,
"Rhodophyta","Florideophyceae","Corallinales","Corallinaceae","Jania","Jania capillacea",145124,,,,FALSE,TRUE,
"Rhodophyta","Florideophyceae","Ceramiales","Ceramiaceae","Ceramium","Ceramium nitens",373059,,,,FALSE,TRUE,
"Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Chondria","Chondria littoralis",373122,,,,FALSE,TRUE,
"Mollusca","Gastropoda","Siphonariida","Siphonariidae","Siphonaria","Siphonaria alternata",420647,,,,FALSE,TRUE,
"Mollusca","Bivalvia","Limida","Limidae","Ctenoides","Ctenoides mitis",420744,,,,FALSE,TRUE,
"Mollusca","Gastropoda","Lepetellida","Scissurellidae","Sinezona","Sinezona confusa",419379,,,,FALSE,TRUE,
"Mollusca","Gastropoda","Neogastropoda","Costellariidae","Mitromica","Mitromica foveata",420080,,,,FALSE,TRUE,
"Mollusca","Gastropoda","Neogastropoda","Fasciolariidae","Triplofusus","Triplofusus giganteus",420051,,,,FALSE,TRUE,
"Mollusca","Gastropoda","Neogastropoda","Pseudomelatomidae","Hindsiclava","Hindsiclava tippetti",434023,,,,FALSE,TRUE,
"Mollusca","Bivalvia","Cardiida","Semelidae","Cumingia","Cumingia vanhyningi",532695,,,,FALSE,TRUE,
"Mollusca","Bivalvia","Cardiida","Semelidae","Cumingia","Cumingia lamellosa",507257,,,,FALSE,TRUE,
"Mollusca","Bivalvia","Pectinida","Pectinidae","Antillipecten","Antillipecten antillarum",577993,,,,FALSE,TRUE,
"Chordata","Teleostei","Gobiiformes","Gobiidae","Bathygobius","Bathygobius lacertus",933118,,,"fish",FALSE,TRUE,
"Chordata","Teleostei","Blenniiformes","Labrisomidae","Gobioclinus","Gobioclinus guppyi",993100,,,"fish",FALSE,TRUE,
"Mollusca","Gastropoda","Littorinimorpha","Strombidae","Strombus","Strombus pugilis",419695,,,,FALSE,TRUE,
"Cnidaria","Anthozoa","Scleractinia","Merulinidae","Orbicella","Orbicella faveolata",758261,,,,FALSE,TRUE,"EN"
"Mollusca","Gastropoda","Littorinimorpha","Strombidae","Macrostrombus","Macrostrombus costatus",1429775,,,,FALSE,TRUE,
"Cnidaria","Anthozoa","Actiniaria","Boloceroididae","Bunodeopsis","Bunodeopsis antilliensis",283505,,,,FALSE,TRUE,
"Cnidaria","Anthozoa","Actiniaria","Boloceroididae","Bunodeopsis","Bunodeopsis globulifera",283507,,,,FALSE,TRUE,
"Mollusca","Gastropoda","Aplysiida","Aplysiidae","Bursatella","Bursatella leachii",138759,,,,FALSE,TRUE,
"Chordata","Teleostei","Carangiformes","Carangidae","Trachinotus","Trachinotus blochii",151169,,,"fish",FALSE,TRUE,
"Mollusca","Gastropoda","Neogastropoda","Columbellidae","Mitrella","Mitrella ocellata",139202,,,,FALSE,TRUE,
"Mollusca","Gastropoda","Neogastropoda","Mitridae","Swainsonia","Swainsonia ocellata",934804,,,,FALSE,TRUE,
"Mollusca","Bivalvia","Cardiida","Semelidae","Ervilia","Ervilia nitens",420912,,,,FALSE,TRUE,
"Arthropoda","Malacostraca","Stomatopoda","Lysiosquillidae","Lysiosquilla","Lysiosquilla glabriuscula",1579720,,,,FALSE,TRUE,
"Arthropoda","Ostracoda","Podocopida","Cytheruridae","Hemicytherura","Hemicytherura cranekeyensis",421334,,,,FALSE,TRUE,
"Arthropoda","Thecostraca","Balanomorpha","Balanidae","Balanus","Balanus crenatus",106215,,,,FALSE,TRUE,
"Arthropoda","Thecostraca","Balanomorpha","Tetraclitidae","Tetraclita","Tetraclita stalactifera",421131,,,,FALSE,TRUE,
"Arthropoda","Malacostraca","Stomatopoda","Lysiosquillidae","Lysiosquilla","Lysiosquilla scabricauda",409037,,,,FALSE,TRUE,
"Arthropoda","Malacostraca","Stomatopoda","Gonodactylidae","Neogonodactylus","Neogonodactylus oerstedii",408949,,,,FALSE,TRUE,
"Arthropoda","Malacostraca","Stomatopoda","Gonodactylidae","Neogonodactylus","Neogonodactylus caribbaeus",408940,,,,FALSE,TRUE,
"Arthropoda","Malacostraca","Amphipoda","Maeridae","Maera","Maera vagans",534565,,,,FALSE,TRUE,
"Arthropoda","Malacostraca","Amphipoda","Stenothoidae","Stenothoe","Stenothoe gallensis",103163,,,,FALSE,TRUE,
"Arthropoda","Malacostraca","Amphipoda","Stenothoidae","Stenothoe","Stenothoe eduardi",103160,,,,FALSE,TRUE,
"Arthropoda","Malacostraca","Amphipoda","Caprellidae","Hemiproto","Hemiproto wigleyi",421582,,,,FALSE,TRUE,
"Arthropoda","Malacostraca","Amphipoda","Cyproideidae","Hoplopheonoides","Hoplopheonoides obesa",421463,,,,FALSE,TRUE,
"Arthropoda","Malacostraca","Decapoda","Palinuridae","Panulirus","Panulirus guttatus",382896,,,,FALSE,TRUE,
"Arthropoda","Malacostraca","Decapoda","Leucosiidae","Ebalia","Ebalia cariosa",421928,,,,FALSE,TRUE,
"Arthropoda","Malacostraca","Decapoda","Portunidae","Callinectes","Callinectes marginatus",241106,,,,FALSE,TRUE,
"Arthropoda","Malacostraca","Decapoda","Alpheidae","Alpheus","Alpheus formosus",421736,,,,FALSE,TRUE,
